created_at,"field1(Temperatura ºC )",field2(Humedad),field3(Voltage),"field4(WIFI RSSI)","field5(GSM RSSI)",field6(Light),"field7(RS485 Temperature ºC )","field8(RS485 Humidity)","field9(Presión atmosférica)","field10(RS485 Soil Moisture)","field11(External Light)","field12(PT100 Temperature)","field13(Wind Speed)","field14(Carbon Dioxide)","field15(RS485 Atmospheric Pressure)",status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2025-03-22T00:49:26-05:00,,,,-72,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T01:49:14-05:00,23.064,68.0049,3.8813,,,59.25,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T01:49:18-05:00,,,,-72,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T01:49:19-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T02:49:15-05:00,23.3177,65.7481,3.885,,,58.5,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T02:49:19-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T02:49:30-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-03-22T03:49:15-05:00,23.3764,64.2542,3.8813,,,59.25,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T03:49:17-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-52;d4:5d:64:ea:85:20,-67;40:01:c6:16:59:31,-67;58:9b:f9:58:cd:50,-68;d4:5d:64:ea:94:c0,-70",,X8A835VGS1A,,,
2025-03-22T03:49:19-05:00,,,,-54,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T04:49:15-05:00,23.4325,63.9887,3.885,,,44.85,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T04:49:19-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T04:49:30-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-03-22T05:49:15-05:00,23.6034,66.1585,3.8813,,,309.75,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T05:49:18-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-49;40:b0:76:af:1c:68,-62;4c:ed:fb:7a:89:00,-66;d4:5d:64:ea:85:20,-68;58:9b:f9:58:cd:50,-70",,X8A835VGS1A,,,
2025-03-22T05:49:20-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T05:49:21-05:00,,,,-56,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T06:49:16-05:00,23.9426,62.977,3.8813,,,338.4,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T06:49:21-05:00,,,,-73,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T07:49:16-05:00,24.3351,63.5645,3.8813,,,399.3,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T07:49:21-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T07:49:22-05:00,,,,-52,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T08:49:17-05:00,24.9279,63.7751,3.8813,,,433.8,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T08:49:22-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T08:49:23-05:00,,,,-74,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T09:49:17-05:00,23.6435,47.3045,3.8813,,,547.5,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T09:49:19-05:00,,,,-72,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T09:49:22-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T10:49:17-05:00,23.5447,47.6982,3.8813,,,398.55,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T10:49:22-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T10:49:33-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-03-22T11:49:17-05:00,23.1922,48.22,3.8813,,,392.4,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T11:49:20-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-53;58:9b:f9:58:cd:50,-74;98:35:ed:1e:e6:6d,-75;40:b0:76:af:1c:68,-77;b2:3c:2a:33:21:2e,-77",,X8A835VGS1A,,,
2025-03-22T11:49:22-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T11:49:32-05:00,,,,-73,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T12:49:17-05:00,23.1628,48.893,3.8813,,,144,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T12:49:20-05:00,,,,-77,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T12:49:22-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T13:49:18-05:00,23.024,48.333,3.8813,,,124.8,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T13:49:22-05:00,,,,,,,,,101.5,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T13:49:23-05:00,,,,-70,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T14:49:18-05:00,22.9519,48.6549,3.8813,,,82.95,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T14:49:23-05:00,,,,,,,,,101.5,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T14:49:30-05:00,,,,-74,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T15:49:18-05:00,22.8397,51.2764,3.8813,,,54.45,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T15:49:21-05:00,,,,-64,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T15:49:23-05:00,,,,,,,,,101.4,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T16:49:19-05:00,22.7382,50.869,3.8813,,,52.8,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T16:49:21-05:00,,,,-70,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T16:49:24-05:00,,,,,,,,,101.4,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T17:49:19-05:00,22.5139,52.3125,3.8813,,,28.95,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T17:49:23-05:00,,,,,,,,,101.5,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T17:49:30-05:00,,,,-74,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T18:49:19-05:00,23.4058,70.4082,3.8813,,,281.55,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T18:49:23-05:00,,,,-66,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T18:49:24-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T19:49:20-05:00,24.0841,69.2866,3.8776,,,279,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T19:49:25-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T19:49:36-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-03-22T20:49:21-05:00,24.2523,64.9729,3.8776,,,280.2,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T20:49:24-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-56;98:35:ed:1e:e6:6d,-72;d4:5d:64:ea:85:20,-73;40:b0:76:af:1c:68,-75;4c:ed:fb:7a:89:00,-76",,X8A835VGS1A,,,
2025-03-22T20:49:26-05:00,,,,-56,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T21:49:22-05:00,24.3912,62.4598,3.8776,,,274.5,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T21:49:27-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T21:49:33-05:00,,,,-70,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T22:49:22-05:00,24.522,60.3632,3.8776,,,277.95,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T22:49:26-05:00,,,,-68,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T22:49:27-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T23:49:23-05:00,24.4926,58.294,3.8776,,,260.55,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T23:49:27-05:00,,,,-66,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-22T23:49:28-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T00:49:23-05:00,24.5354,58.1292,3.8776,,,264,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T00:49:26-05:00,,,,-70,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T00:49:28-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T01:49:23-05:00,24.6769,57.1649,3.8776,,,266.4,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T01:49:27-05:00,,,,-67,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T01:49:28-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T02:49:24-05:00,24.4926,57.2641,3.8776,,,262.2,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T02:49:29-05:00,,,,-69,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T03:49:24-05:00,24.3645,57.0459,3.8776,,,261.9,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T03:49:26-05:00,,,,-60,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T03:49:29-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T04:49:24-05:00,24.3645,57.8836,3.8776,,,261.75,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T04:49:29-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T04:49:40-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-03-23T05:49:25-05:00,24.2657,56.4462,3.8776,,,271.2,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T05:49:28-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-50;98:35:ed:1e:e6:6d,-67;58:9b:f9:58:cd:50,-67;d4:5d:64:ea:85:20,-70;40:b0:76:af:1c:68,-72",,X8A835VGS1A,,,
2025-03-23T05:49:30-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T05:49:36-05:00,,,,-42,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T06:49:26-05:00,24.5087,56.5194,3.8776,,,319.95,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T06:49:29-05:00,,,,-73,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T06:49:30-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T07:49:26-05:00,24.8318,57.3877,3.8776,,,105.3,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T07:49:29-05:00,,,,-72,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T07:49:31-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T08:49:26-05:00,24.2096,45.1881,3.8776,,,227.4,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T08:49:31-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T08:49:42-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-03-23T09:49:27-05:00,24.2657,65.9586,3.8776,,,216.9,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T09:49:30-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-56;40:b0:76:af:1c:68,-66;d4:5d:64:ea:94:c0,-70;58:9b:f9:58:cd:50,-72;98:35:ed:1e:e6:6d,-72",,X8A835VGS1A,,,
2025-03-23T09:49:32-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T09:49:41-05:00,,,,-62,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T10:49:27-05:00,25.1842,68.6229,3.8776,,,170.85,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T10:49:29-05:00,,,,-71,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T10:49:32-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T11:49:28-05:00,24.522,46.6529,3.8739,,,163.8,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T11:49:33-05:00,,,,-68,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T11:49:43-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-03-23T12:49:29-05:00,23.4752,46.7399,3.8776,,,163.05,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T12:49:34-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T12:49:40-05:00,,,,-47,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T13:49:30-05:00,22.8824,47.0832,3.8776,,,154.65,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T13:49:32-05:00,,,,-70,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T13:49:35-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T14:49:31-05:00,22.6822,48.3009,3.8776,,,127.2,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T14:49:36-05:00,,,,,,,,,101.5,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T14:49:40-05:00,,,,-51,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T14:49:54-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-03-23T15:49:32-05:00,22.813,50.338,3.8776,,,134.85,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T15:49:34-05:00,,,,-71,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T15:49:36-05:00,,,,,,,,,101.5,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T16:49:32-05:00,22.5834,47.9911,3.8739,,,116.7,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T16:49:36-05:00,,,,-47,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T16:49:37-05:00,,,,,,,,,101.5,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T17:49:32-05:00,22.3457,49.5827,3.8739,,,84,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T17:49:37-05:00,,,,-69,,,,,101.5,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T18:49:33-05:00,22.076,53.1121,3.8739,,,330,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T18:49:35-05:00,,,,-74,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T18:49:38-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T19:49:34-05:00,21.8917,52.6864,3.8739,,,327.15,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T19:49:36-05:00,,,,-70,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T19:49:38-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T20:49:34-05:00,21.6781,50.2007,3.8739,,,289.95,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T20:49:37-05:00,,,,-50,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T20:49:39-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T21:49:35-05:00,21.3844,47.6463,3.8776,,,275.85,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T21:49:39-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T21:49:50-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-03-23T22:49:35-05:00,21.2562,48.5954,3.8739,,,264,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T22:49:38-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-49;4c:ed:fb:7a:89:00,-72;40:b0:76:af:1c:68,-72;d4:5d:64:ea:85:20,-75;04:d4:c4:36:9e:78,-76",,X8A835VGS1A,,,
2025-03-23T22:49:40-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T22:49:42-05:00,,,,-45,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T23:49:36-05:00,21.0292,49.2866,3.8739,,,265.5,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T23:49:41-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-23T23:49:42-05:00,,,,-73,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T00:49:37-05:00,21.0292,49.5201,3.8776,,,267.45,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T00:49:41-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T00:49:44-05:00,,,,-65,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T01:49:37-05:00,20.5779,48.9799,3.8739,,,279.3,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T01:49:42-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T01:49:47-05:00,,,,-72,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T02:49:38-05:00,20.3243,49.6422,3.8739,,,278.7,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T02:49:43-05:00,,,,-70,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T03:49:39-05:00,20.3243,48.7373,3.8739,,,263.1,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T03:49:42-05:00,,,,-56,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T03:49:44-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T04:49:40-05:00,19.9557,50.4433,3.8739,,,14.4,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T04:49:45-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T04:49:56-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-03-24T05:49:39-05:00,19.6326,50.3426,3.8739,,,299.25,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T05:49:42-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-43;40:b0:76:af:1c:68,-69;d4:5d:64:ea:85:20,-70;98:35:ed:1e:e6:6d,-70;98:35:ed:44:42:ff,-79",,X8A835VGS1A,,,
2025-03-24T05:49:44-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T05:49:45-05:00,,,,-48,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T06:49:40-05:00,20.1961,50.5669,3.8739,,,317.55,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T06:49:43-05:00,,,,-51,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T06:49:45-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T07:49:41-05:00,20.6367,46.9841,3.8739,,,146.25,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T07:49:44-05:00,,,,-43,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T07:49:46-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T08:49:42-05:00,20.7355,48.513,3.8702,,,274.35,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T08:49:45-05:00,,,,-49,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T08:49:47-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T09:49:42-05:00,21.2856,51.7342,3.8739,,,242.25,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T09:49:47-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T09:49:49-05:00,,,,-55,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T10:49:42-05:00,21.9478,51.6487,3.8739,,,165.3,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T10:49:45-05:00,,,,-46,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T10:49:47-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T11:49:42-05:00,21.9211,50.3441,3.8702,,,106.95,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T11:49:47-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T11:49:55-05:00,,,,-49,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T12:49:42-05:00,22.0333,52.3217,3.8702,,,128.85,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T12:49:45-05:00,,,,-53,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T12:49:46-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T13:49:42-05:00,22.0466,51.223,3.8739,,,110.85,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T13:49:47-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-03-24T13:49:48-05:00,,,,-80,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
