created_at,"field1(Temperature ºC )",field2(Humidity),field3(Voltage),"field4(WIFI RSSI)","field5(GSM RSSI)",field6(Light),"field7(RS485 Temperature ºC )","field8(RS485 Humidity)","field9(RS485 Soil Temperature)","field10(RS485 Soil Moisture)","field11(External Light)","field12(PT100 Temperature)","field13(Wind Speed)","field14(Carbon Dioxide)","field15(RS485 Atmospheric Pressure)",status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2025-06-12T22:58:21-05:00,24.9413,68.6229,3.7925,,,210.9,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-12T22:58:24-05:00,,,,-61,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-12T23:58:21-05:00,24.8852,65.8625,3.7925,,,209.85,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-12T23:58:26-05:00,,,,-60,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T00:58:21-05:00,24.7864,64.5655,3.7925,,,206.1,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T00:58:37-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,507,,
2025-06-13T01:58:21-05:00,24.8158,63.7461,3.7962,,,205.95,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T01:58:24-05:00,,,,,,,,,,,,,,,,,,,,"88:66:39:41:54:cf,-53;4c:ed:fb:7a:67:20,-57;88:66:39:5e:df:51,-58;a4:be:2c:60:26:9e,-60;a4:be:2c:5f:dd:56,-64",,TTQ1F13GS1A,,,
2025-06-13T01:58:27-05:00,,,,-57,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T02:58:21-05:00,24.7597,62.826,3.7962,,,208.5,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T02:58:37-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,507,,
2025-06-13T03:58:21-05:00,24.7597,63.5737,3.7962,,,0.15,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T03:58:24-05:00,,,,,,,,,,,,,,,,,,,,"a4:be:2c:60:26:9e,-52;88:66:39:5e:df:51,-56;a4:be:2c:5f:dd:56,-56;a4:be:2c:48:99:87,-61;4c:ed:fb:7a:67:20,-64",,TTQ1F13GS1A,,,
2025-06-13T03:58:31-05:00,,,,-59,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T04:58:21-05:00,24.7303,63.0869,3.7962,,,15,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T04:58:26-05:00,,,,-50,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T05:58:21-05:00,24.9012,63.0976,3.7925,,,32.55,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T05:58:25-05:00,,,,-62,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T06:58:21-05:00,25.0294,64.5167,3.7925,,,35.4,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T06:58:25-05:00,,,,-54,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T07:58:22-05:00,24.8585,62.3377,3.7925,,,247.8,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T07:58:26-05:00,,,,-57,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T08:58:22-05:00,24.6902,62.3728,3.7925,,,240.45,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T08:58:26-05:00,,,,-56,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T09:58:23-05:00,24.6342,63.7644,3.7925,,,260.55,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T09:58:25-05:00,,,,-57,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T10:58:24-05:00,24.9573,62.443,3.7925,,,241.05,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T10:58:27-05:00,,,,-57,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T11:58:24-05:00,25.3952,60.7721,3.7925,,,45.45,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T11:58:27-05:00,,,,-68,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T12:58:25-05:00,25.3391,57.6226,3.7962,,,49.65,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T12:58:28-05:00,,,,-61,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T13:58:25-05:00,24.8158,60.3143,3.7925,,,231.45,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T13:58:28-05:00,,,,-63,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T14:58:26-05:00,25.0854,60.9216,3.7925,,,233.55,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T14:58:31-05:00,,,,-48,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T15:58:26-05:00,25.1549,62.4048,3.7925,,,241.8,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T15:58:29-05:00,,,,-55,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T16:58:26-05:00,25.4646,64.9775,3.7925,,,234.45,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T16:58:39-05:00,,,,-55,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T17:58:26-05:00,25.3658,67.8584,3.7925,,,236.25,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T17:58:31-05:00,,,,-57,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T18:58:27-05:00,25.494,68.1559,3.7925,,,249.6,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T18:58:30-05:00,,,,-59,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T19:58:28-05:00,25.3391,62.8458,3.7888,,,293.4,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T19:58:30-05:00,,,,-61,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T20:58:29-05:00,25.016,62.089,3.7925,,,278.85,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T20:58:33-05:00,,,,-72,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T21:58:29-05:00,24.9573,62.208,3.7925,,,279.45,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T21:58:34-05:00,,,,-54,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T22:58:30-05:00,24.9279,61.9333,3.7925,,,276.45,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T22:58:33-05:00,,,,-55,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T23:58:30-05:00,25.3391,65.9846,3.7925,,,220.05,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-13T23:58:33-05:00,,,,-57,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T00:58:30-05:00,25.2831,64.0726,3.7888,,,237,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T00:58:46-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,507,,
2025-06-14T01:58:30-05:00,25.2831,62.4063,3.7888,,,5.55,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T01:58:33-05:00,,,,,,,,,,,,,,,,,,,,"88:66:39:41:54:cf,-52;a4:be:2c:60:26:9e,-52;88:66:39:5e:df:51,-53;a4:be:2c:5f:dd:56,-55;88:66:39:5a:1e:59,-64",,TTQ1F13GS1A,,,
2025-06-14T01:58:34-05:00,,,,-54,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T02:58:30-05:00,25.0294,61.651,3.7925,,,5.7,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T02:58:36-05:00,,,,-67,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T03:58:30-05:00,24.8718,61.3428,3.7925,,,0,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T03:58:35-05:00,,,,-64,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T04:58:30-05:00,24.9706,60.589,3.7925,,,0,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T04:58:35-05:00,,,,-60,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T05:58:30-05:00,24.9012,61.146,3.7888,,,232.2,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T05:58:34-05:00,,,,-53,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T06:58:30-05:00,25.1549,63.3585,3.7925,,,225.45,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T06:58:34-05:00,,,,-63,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T06:58:52-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,507,,
2025-06-14T06:58:53-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,-1,,
2025-06-14T07:58:30-05:00,25.1842,63.9673,3.7925,,,243.3,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T07:58:33-05:00,,,,-54,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T08:58:31-05:00,24.9413,61.2696,3.7888,,,39.75,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T08:58:36-05:00,,,,-61,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T09:58:31-05:00,25.1282,62.0447,3.7925,,,22.35,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T09:58:47-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,507,,
2025-06-14T10:58:31-05:00,25.1415,60.6104,3.7888,,,22.05,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T10:58:34-05:00,,,,,,,,,,,,,,,,,,,,"88:66:39:41:54:cf,-52;a4:be:2c:5f:dd:56,-53;88:66:39:5e:df:51,-53;a4:be:2c:60:26:9e,-56;4c:ed:fb:7a:97:20,-63",,TTQ1F13GS1A,,,
2025-06-14T10:58:39-05:00,,,,-53,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T11:58:31-05:00,25.0854,60.7294,3.7888,,,22.2,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T11:58:34-05:00,,,,-58,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T12:58:31-05:00,25.016,59.5865,3.7925,,,22.05,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T12:58:35-05:00,,,,-61,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T13:58:31-05:00,24.8451,57.9065,3.7925,,,21,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T13:58:34-05:00,,,,-56,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T14:58:31-05:00,25.0854,62.6581,3.7925,,,22.2,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T14:58:35-05:00,,,,-62,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T15:58:31-05:00,25.1282,61.4115,3.7888,,,40.2,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T15:58:36-05:00,,,,-58,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T16:58:31-05:00,25.1709,59.028,3.7888,,,22.8,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T16:58:34-05:00,,,,-52,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T17:58:31-05:00,25.2403,60.5524,3.7888,,,20.7,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T17:58:40-05:00,,,,-66,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T17:58:53-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,507,,
2025-06-14T17:58:54-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,-1,,
2025-06-14T18:58:31-05:00,25.1549,62.9191,3.7888,,,21.45,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T18:58:34-05:00,,,,-71,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T19:58:31-05:00,25.016,63.6774,3.7888,,,21.9,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T19:58:40-05:00,,,,-62,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T20:58:32-05:00,25.1282,64.9546,3.7888,,,36.9,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T20:58:37-05:00,,,,-56,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T21:58:32-05:00,25.3098,66.2882,3.7888,,,34.05,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T21:58:48-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,507,,
2025-06-14T22:58:32-05:00,24.9706,60.708,3.7888,,,49.95,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T22:58:35-05:00,,,,,,,,,,,,,,,,,,,,"88:66:39:5e:df:51,-54;a4:be:2c:5f:dd:56,-57;88:66:39:41:54:cf,-57;a4:be:2c:60:26:9e,-63;88:66:39:61:91:b6,-64",,TTQ1F13GS1A,,,
2025-06-14T22:58:37-05:00,,,,-57,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T23:58:33-05:00,24.8451,60.8347,3.7925,,,53.55,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-14T23:58:36-05:00,,,,-64,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T00:58:33-05:00,24.6902,59.91,3.7888,,,52.5,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T00:58:36-05:00,,,,-57,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T01:58:33-05:00,24.7303,60.2045,3.7888,,,20.1,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T01:58:39-05:00,,,,-61,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T02:58:33-05:00,24.4793,58.9914,3.7888,,,0.75,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T02:58:46-05:00,,,,-54,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T03:58:33-05:00,24.3084,58.3215,3.7888,,,0.15,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T03:58:48-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,502,,
2025-06-15T03:58:49-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,507,,
2025-06-15T04:58:34-05:00,24.2363,57.7829,3.7888,,,0.45,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T04:58:36-05:00,,,,,,,,,,,,,,,,,,,,"a4:be:2c:60:26:9e,-51;88:66:39:41:54:cf,-51;a4:be:2c:5f:dd:56,-57;88:66:39:5e:df:51,-59;88:66:39:5a:1e:59,-62",,TTQ1F13GS1A,,,
2025-06-15T04:58:40-05:00,,,,-57,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T05:58:35-05:00,24.1375,57.937,3.7888,,,0.45,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T05:58:39-05:00,,,,-57,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T06:58:35-05:00,24.4793,58.1308,3.7888,,,11.4,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T06:58:40-05:00,,,,-60,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T07:58:35-05:00,24.7303,60.621,3.7888,,,229.35,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T07:58:38-05:00,,,,-60,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T08:58:35-05:00,24.7864,62.7634,3.7888,,,215.1,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T08:58:50-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,502,,
2025-06-15T08:58:51-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,507,,
2025-06-15T09:58:35-05:00,24.8585,60.6119,3.7888,,,23.55,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T09:58:38-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,501,,
2025-06-15T09:58:53-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,507,,
2025-06-15T10:58:35-05:00,24.7597,59.3606,3.7888,,,36.45,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T10:58:37-05:00,,,,,,,,,,,,,,,,,,,,"a4:be:2c:60:26:9e,-54;88:66:39:41:54:cf,-55;a4:be:2c:5f:dd:56,-55;88:66:39:5e:df:51,-56;4c:ed:fb:7a:67:20,-61",,TTQ1F13GS1A,,,
2025-06-15T10:58:39-05:00,,,,-55,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T11:58:35-05:00,24.9146,59.9939,3.7888,,,22.8,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T11:58:41-05:00,,,,-59,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T12:58:35-05:00,25.227,61.1933,3.7888,,,249.3,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T12:58:49-05:00,,,,-59,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T13:58:35-05:00,25.3391,64.9195,3.7888,,,244.8,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T13:58:39-05:00,,,,-63,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T14:58:36-05:00,25.494,65.8427,3.7888,,,259.2,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T14:58:45-05:00,,,,-66,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T15:58:36-05:00,25.5928,65.7328,3.7888,,,260.85,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T15:58:41-05:00,,,,-64,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T15:58:52-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,507,,
2025-06-15T15:58:53-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,-1,,
2025-06-15T16:58:36-05:00,25.494,64.2863,3.7888,,,259.35,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T16:58:40-05:00,,,,-53,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T17:58:36-05:00,25.7637,69.2134,3.7888,,,236.7,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T17:58:39-05:00,,,,-58,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T18:58:36-05:00,25.8198,67.953,3.7888,,,261,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T18:58:39-05:00,,,,-65,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T19:58:36-05:00,25.721,65.8564,3.7888,,,240.15,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T19:58:40-05:00,,,,-61,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T20:58:36-05:00,25.6649,62.681,3.7888,,,241.05,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T20:58:40-05:00,,,,-56,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T21:58:36-05:00,25.4379,61.5229,3.7888,,,238.5,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T21:58:42-05:00,,,,-63,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T22:58:36-05:00,25.2964,61.3672,3.7888,,,244.8,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T22:58:50-05:00,,,,-59,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T23:58:36-05:00,25.3231,63.5859,3.7888,,,232.35,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-15T23:58:51-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,502,,
2025-06-15T23:58:52-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,507,,
2025-06-16T00:58:36-05:00,25.2831,61.976,3.7888,,,236.4,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T00:58:39-05:00,,,,,,,,,,,,,,,,,,,,"a4:be:2c:60:26:9e,-48;4c:ed:fb:7a:97:20,-57;88:66:39:5e:df:51,-60;88:66:39:41:54:cf,-61;a4:be:2c:5f:dd:56,-63",,TTQ1F13GS1A,,,
2025-06-16T00:58:43-05:00,,,,-68,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T01:58:36-05:00,25.3658,62.208,3.7888,,,235.2,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T01:58:42-05:00,,,,-76,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T02:58:36-05:00,25.3391,60.9583,3.7888,,,253.2,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T02:58:52-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,507,,
2025-06-16T03:58:36-05:00,25.4219,62.0768,3.7888,,,254.25,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T03:58:39-05:00,,,,,,,,,,,,,,,,,,,,"a4:be:2c:5f:dd:56,-52;88:66:39:5e:df:51,-55;a4:be:2c:60:26:9e,-57;88:66:39:5a:1e:59,-58;a4:be:2c:48:99:87,-60",,TTQ1F13GS1A,,,
2025-06-16T03:58:42-05:00,,,,-66,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T04:58:36-05:00,25.3952,61.1597,3.7888,,,229.35,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T04:58:38-05:00,,,,-57,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T05:58:36-05:00,25.3391,61.4496,3.7888,,,218.55,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T05:58:43-05:00,,,,-60,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T06:58:36-05:00,25.2831,62.4735,3.7888,,,227.7,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T06:58:38-05:00,,,,-55,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T07:58:36-05:00,25.5341,65.4444,3.7888,,,216.9,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T07:58:40-05:00,,,,-60,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T08:58:36-05:00,25.5928,68.484,3.7888,,,260.85,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T08:58:42-05:00,,,,-62,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T09:58:36-05:00,25.5341,66.2043,3.7888,,,263.7,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T09:58:41-05:00,,,,-58,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T10:58:37-05:00,25.3525,64.0635,3.7888,,,260.55,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T10:58:40-05:00,,,,-61,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T11:58:38-05:00,25.4086,63.5264,3.7888,,,253.5,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T11:58:41-05:00,,,,-54,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T12:58:38-05:00,25.3098,65.4734,3.7888,,,254.4,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T12:58:44-05:00,,,,-60,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T13:58:39-05:00,25.227,62.182,3.7851,,,263.85,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T13:58:42-05:00,,,,-55,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T14:58:39-05:00,25.8465,63.5355,3.7888,,,270.75,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T14:58:52-05:00,,,,-65,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T14:59:02-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,503,,
2025-06-16T14:59:03-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,507,,
2025-06-16T15:58:39-05:00,25.7637,63.8621,3.7851,,,259.05,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T15:58:42-05:00,,,,-66,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T16:58:39-05:00,25.8598,65.6138,3.7851,,,278.25,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T16:58:44-05:00,,,,-66,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T17:58:40-05:00,25.5661,66.5537,3.7851,,,254.85,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T17:58:44-05:00,,,,-63,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T18:58:40-05:00,25.4646,63.2898,3.7851,,,217.05,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T18:58:44-05:00,,,,-57,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T19:58:40-05:00,25.4086,64.7944,3.7851,,,204.45,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T19:58:43-05:00,,,,-55,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T20:58:40-05:00,25.3525,63.9124,3.7851,,,209.25,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T20:58:52-05:00,,,,-55,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T21:58:41-05:00,25.1709,62.3972,3.7851,,,208.5,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T21:58:48-05:00,,,,-57,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-06-16T22:58:41-05:00,25.1415,61.297,3.7888,,,207.6,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
